Name,ID,Has Block,Mod,Class
hbm:item.pile_rod_detector,5352,false,hbm,com.hbm.items.machine.ItemPileRod
hbm:item.plate_fuel_u233,5353,false,hbm,com.hbm.items.machine.ItemPlateFuel
hbm:item.plate_fuel_u235,5354,false,hbm,com.hbm.items.machine.ItemPlateFuel
hbm:item.plate_fuel_mox,5355,false,hbm,com.hbm.items.machine.ItemPlateFuel
hbm:item.plate_fuel_pu239,5356,false,hbm,com.hbm.items.machine.ItemPlateFuel
hbm:item.plate_fuel_sa326,5357,false,hbm,com.hbm.items.machine.ItemPlateFuel
hbm:item.plate_fuel_ra226be,5358,false,hbm,com.hbm.items.machine.ItemPlateFuel
hbm:item.plate_fuel_pu238be,5359,false,hbm,com.hbm.items.machine.ItemPlateFuel
hbm:item.pwr_fuel,5360,false,hbm,com.hbm.items.machine.ItemPWRFuel
hbm:item.pwr_fuel_hot,5361,false,hbm,com.hbm.items.ItemEnumMulti
hbm:item.pwr_fuel_depleted,5362,false,hbm,com.hbm.items.ItemEnumMulti
hbm:item.rbmk_lid,5363,false,hbm,com.hbm.items.machine.ItemRBMKLid
hbm:item.rbmk_lid_glass,5364,false,hbm,com.hbm.items.machine.ItemRBMKLid
hbm:item.rbmk_fuel_empty,5365,false,hbm,net.minecraft.item.Item
hbm:item.rbmk_fuel_ueu,5366,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_meu,5367,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_heu233,5368,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_heu235,5369,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_thmeu,5370,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_lep,5371,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_mep,5372,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_hep,5373,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_hep241,5374,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_lea,5375,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_mea,5376,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_hea241,5377,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_hea242,5378,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_men,5379,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_hen,5380,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_mox,5381,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_les,5382,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_mes,5383,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_hes,5384,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_leaus,5385,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_heaus,5386,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_po210be,5387,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_ra226be,5388,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_pu238be,5389,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_balefire_gold,5390,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_flashlead,5391,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_balefire,5392,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_zfb_bismuth,5393,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_zfb_pu241,5394,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_zfb_am_mix,5395,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_drx,5396,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_fuel_test,5397,false,hbm,com.hbm.items.machine.ItemRBMKRod
hbm:item.rbmk_pellet_ueu,5398,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_meu,5399,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_heu233,5400,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_heu235,5401,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_thmeu,5402,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_lep,5403,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_mep,5404,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_hep239,5405,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_hep241,5406,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_lea,5407,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_mea,5408,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_hea241,5409,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_hea242,5410,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_men,5411,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_hen,5412,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_mox,5413,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_les,5414,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_mes,5415,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_hes,5416,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_leaus,5417,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_heaus,5418,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_po210be,5419,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_ra226be,5420,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_pu238be,5421,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_balefire_gold,5422,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_flashlead,5423,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_balefire,5424,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_zfb_bismuth,5425,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_zfb_pu241,5426,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_zfb_am_mix,5427,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.rbmk_pellet_drx,5428,false,hbm,com.hbm.items.machine.ItemRBMKPellet
hbm:item.watz_pellet,5429,false,hbm,com.hbm.items.machine.ItemWatzPellet
hbm:item.watz_pellet_depleted,5430,false,hbm,com.hbm.items.machine.ItemWatzPellet
hbm:item.icf_pellet_empty,5431,false,hbm,net.minecraft.item.Item
hbm:item.icf_pellet,5432,false,hbm,com.hbm.items.machine.ItemICFPellet
hbm:item.icf_pellet_depleted,5433,false,hbm,net.minecraft.item.Item
hbm:item.debris_graphite,5434,false,hbm,net.minecraft.item.Item
hbm:item.debris_metal,5435,false,hbm,net.minecraft.item.Item
hbm:item.debris_fuel,5436,false,hbm,net.minecraft.item.Item
hbm:item.debris_concrete,5437,false,hbm,net.minecraft.item.Item
hbm:item.debris_exchanger,5438,false,hbm,net.minecraft.item.Item
hbm:item.debris_shrapnel,5439,false,hbm,net.minecraft.item.Item
hbm:item.debris_element,5440,false,hbm,net.minecraft.item.Item
hbm:item.undefined,5441,false,hbm,com.hbm.items.ItemCustomLore
hbm:item.scrap_plastic,5442,false,hbm,com.hbm.items.special.ItemPlasticScrap
hbm:item.scrap,5443,false,hbm,net.minecraft.item.Item
hbm:item.scrap_oil,5444,false,hbm,net.minecraft.item.Item
hbm:item.scrap_nuclear,5445,false,hbm,net.minecraft.item.Item
hbm:item.trinitite,5446,false,hbm,com.hbm.items.special.ItemNuclearWaste
hbm:item.nuclear_waste_long,5447,false,hbm,com.hbm.items.special.ItemWasteLong
hbm:item.nuclear_waste_long_tiny,5448,false,hbm,com.hbm.items.special.ItemWasteLong
hbm:item.nuclear_waste_short,5449,false,hbm,com.hbm.items.special.ItemWasteShort
hbm:item.nuclear_waste_short_tiny,5450,false,hbm,com.hbm.items.special.ItemWasteShort
hbm:item.nuclear_waste_long_depleted,5451,false,hbm,com.hbm.items.special.ItemWasteLong
hbm:item.nuclear_waste_long_depleted_tiny,5452,false,hbm,com.hbm.items.special.ItemWasteLong
hbm:item.nuclear_waste_short_depleted,5453,false,hbm,com.hbm.items.special.ItemWasteShort
hbm:item.nuclear_waste_short_depleted_tiny,5454,false,hbm,com.hbm.items.special.ItemWasteShort
hbm:item.nuclear_waste,5455,false,hbm,com.hbm.items.special.ItemNuclearWaste
hbm:item.nuclear_waste_tiny,5456,false,hbm,com.hbm.items.special.ItemNuclearWaste
hbm:item.nuclear_waste_vitrified,5457,false,hbm,com.hbm.items.special.ItemNuclearWaste
hbm:item.nuclear_waste_vitrified_tiny,5458,false,hbm,com.hbm.items.special.ItemNuclearWaste
hbm:item.chopper,5459,false,hbm,com.hbm.items.special.ItemChopper
hbm:item.spawn_worm,5460,false,hbm,com.hbm.items.special.ItemChopper
hbm:item.spawn_ufo,5461,false,hbm,com.hbm.items.special.ItemChopper
hbm:item.spawn_duck,5462,false,hbm,com.hbm.items.special.ItemChopper
hbm:item.designator,5463,false,hbm,com.hbm.items.tool.ItemDesingator
hbm:item.designator_range,5464,false,hbm,com.hbm.items.tool.ItemDesingatorRange
hbm:item.designator_manual,5465,false,hbm,com.hbm.items.tool.ItemDesingatorManual
hbm:item.designator_arty_range,5466,false,hbm,com.hbm.items.tool.ItemDesignatorArtyRange
hbm:item.turret_chip,5467,false,hbm,com.hbm.items.machine.ItemTurretChip
hbm:item.linker,5468,false,hbm,com.hbm.items.special.ItemTeleLink
hbm:item.reactor_sensor,5469,false,hbm,com.hbm.items.machine.ItemReactorSensor
hbm:item.oil_detector,5470,false,hbm,com.hbm.items.tool.ItemOilDetector
hbm:item.ore_density_scanner,5471,false,hbm,com.hbm.items.tool.ItemOreDensityScanner
hbm:item.survey_scanner,5472,false,hbm,com.hbm.items.tool.ItemSurveyScanner
hbm:item.mirror_tool,5473,false,hbm,com.hbm.items.tool.ItemMirrorTool
hbm:item.rbmk_tool,5474,false,hbm,com.hbm.items.tool.ItemRBMKTool
hbm:item.drone_linker,5475,false,hbm,com.hbm.items.tool.ItemDroneLinker
hbm:item.radar_linker,5476,false,hbm,com.hbm.items.tool.ItemRadarLinker
hbm:item.coltan_tool,5477,false,hbm,com.hbm.items.tool.ItemColtanCompass
hbm:item.power_net_tool,5478,false,hbm,com.hbm.items.tool.ItemPowerNetTool
hbm:item.analysis_tool,5479,false,hbm,com.hbm.items.tool.ItemAnalysisTool
hbm:item.coupling_tool,5480,false,hbm,com.hbm.items.tool.ItemCouplingTool
hbm:item.dosimeter,5481,false,hbm,com.hbm.items.tool.ItemDosimeter
hbm:item.geiger_counter,5482,false,hbm,com.hbm.items.tool.ItemGeigerCounter
hbm:item.digamma_diagnostic,5483,false,hbm,com.hbm.items.tool.ItemDigammaDiagnostic
hbm:item.pollution_detector,5484,false,hbm,com.hbm.items.tool.ItemPollutionDetector
hbm:item.containment_box,5485,false,hbm,com.hbm.items.tool.ItemLeadBox
hbm:item.plastic_bag,5486,false,hbm,com.hbm.items.tool.ItemPlasticBag
hbm:item.key,5487,false,hbm,com.hbm.items.tool.ItemKey
hbm:item.key_red,5488,false,hbm,com.hbm.items.ItemCustomLore
hbm:item.key_red_cracked,5489,false,hbm,com.hbm.items.ItemCustomLore
hbm:item.key_kit,5490,false,hbm,com.hbm.items.tool.ItemCounterfitKeys
hbm:item.key_fake,5491,false,hbm,com.hbm.items.tool.ItemKey
hbm:item.mech_key,5492,false,hbm,com.hbm.items.ItemCustomLore
hbm:item.pin,5493,false,hbm,com.hbm.items.ItemCustomLore
hbm:item.padlock_rusty,5494,false,hbm,com.hbm.items.tool.ItemLock
hbm:item.padlock,5495,false,hbm,com.hbm.items.tool.ItemLock
hbm:item.padlock_reinforced,5496,false,hbm,com.hbm.items.tool.ItemLock
hbm:item.padlock_unbreakable,5497,false,hbm,com.hbm.items.tool.ItemLock
hbm:item.launch_code_piece,5498,false,hbm,net.minecraft.item.Item
hbm:item.launch_code,5499,false,hbm,net.minecraft.item.Item
hbm:item.launch_key,5500,false,hbm,net.minecraft.item.Item
hbm:item.missile_test,5501,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_taint,5502,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_micro,5503,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_bhole,5504,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_schrabidium,5505,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_emp,5506,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_generic,5507,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_decoy,5508,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_incendiary,5509,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_cluster,5510,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_buster,5511,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_stealth,5512,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_anti_ballistic,5513,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_strong,5514,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_incendiary_strong,5515,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_cluster_strong,5516,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_buster_strong,5517,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_emp_strong,5518,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_burst,5519,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_inferno,5520,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_rain,5521,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_drill,5522,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_shuttle,5523,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_nuclear,5524,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_nuclear_cluster,5525,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_volcano,5526,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_doomsday,5527,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_doomsday_rusted,5528,false,hbm,com.hbm.items.weapon.ItemMissile
hbm:item.missile_carrier,5529,false,hbm,net.minecraft.item.Item
hbm:item.missile_soyuz,5530,false,hbm,com.hbm.items.special.ItemSoyuz
hbm:item.missile_soyuz_lander,5531,false,hbm,com.hbm.items.ItemCustomLore
hbm:item.missile_custom,5532,false,hbm,com.hbm.items.weapon.ItemCustomMissile
hbm:item.mp_thruster_10_kerosene,5533,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_10_kerosene_tec,5534,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_10_solid,5535,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_10_xenon,5536,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_kerosene,5537,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_kerosene_tec,5538,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_kerosene_dual,5539,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_kerosene_triple,5540,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_solid,5541,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_solid_hexdecuple,5542,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_hydrogen,5543,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_hydrogen_dual,5544,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_balefire_short,5545,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_balefire,5546,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_balefire_large,5547,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_15_balefire_large_rad,5548,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_20_kerosene,5549,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_20_kerosene_dual,5550,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_20_kerosene_triple,5551,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_20_solid,5552,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_20_solid_multi,5553,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_thruster_20_solid_multier,5554,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_stability_10_flat,5555,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_stability_10_cruise,5556,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_stability_10_space,5557,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_stability_15_flat,5558,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_stability_15_thin,5559,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_stability_15_soyuz,5560,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_s_20,5561,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene,5562,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_camo,5563,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_desert,5564,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_sky,5565,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_flames,5566,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_insulation,5567,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_sleek,5568,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_metal,5569,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_kerosene_taint,5570,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid,5571,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_flames,5572,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_insulation,5573,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_sleek,5574,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_soviet_glory,5575,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_cathedral,5576,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_moonlit,5577,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_battery,5578,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_solid_duracell,5579,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_xenon,5580,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_xenon_bhole,5581,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene,5582,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_camo,5583,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_desert,5584,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_sky,5585,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_flames,5586,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_insulation,5587,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_sleek,5588,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_metal,5589,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_dash,5590,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_taint,5591,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_kerosene_vap,5592,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_solid,5593,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_solid_flames,5594,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_solid_insulation,5595,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_solid_sleek,5596,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_solid_soviet_glory,5597,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_solid_bullet,5598,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_long_solid_silvermoonlight,5599,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_15_kerosene,5600,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_15_solid,5601,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_15_hydrogen,5602,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_10_15_balefire,5603,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene,5604,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_camo,5605,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_desert,5606,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_sky,5607,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_insulation,5608,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_metal,5609,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_decorated,5610,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_steampunk,5611,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_polite,5612,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_blackjack,5613,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_lambda,5614,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_minuteman,5615,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_pip,5616,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_taint,5617,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_kerosene_yuck,5618,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid,5619,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_insulation,5620,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_desh,5621,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_soviet_glory,5622,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_soviet_stank,5623,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_faust,5624,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_silvermoonlight,5625,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_snowy,5626,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_panorama,5627,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_roses,5628,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_solid_mimi,5629,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_hydrogen,5630,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_hydrogen_cathedral,5631,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_balefire,5632,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_20_kerosene,5633,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_20_kerosene_magnusson,5634,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_fuselage_15_20_solid,5635,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_f_20,5636,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_warhead_10_he,5637,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
hbm:item.mp_warhead_10_incendiary,5638,false,hbm,com.hbm.items.weapon.ItemCustomMissilePart
